,PTot,TRoo,time
2378,40.81632653061228,295.5873323707348,18642600.0
2379,0.0,293.23343212124274,18643500.0
2380,5.231953892668184,297.4937824767141,18644400.0
2381,5.231953892668184,297.2724465588649,18645300.0
2382,0.0,297.3229204984459,18646200.0
2383,0.0,297.7082652159926,18647100.0
2384,5.231953892668184,297.6512753107466,18648000.0
2385,326.53061224489824,296.965353273855,18648900.0
2386,0.0,296.4248672526068,18649800.0
2387,40.81632653061228,296.7723364466727,18650700.0
2388,0.0,296.3781531833092,18651600.0
2389,5.231953892668184,296.4596998024456,18652500.0
2390,40.81632653061228,296.25601504946536,18653400.0
2391,326.53061224489824,296.08067790897263,18654300.0
2392,40.81632653061228,296.07402491162765,18655200.0
2393,5.231953892668184,295.79235257720825,18656100.0
2394,5.231953892668184,295.48597549327087,18657000.0
2395,5.231953892668184,295.12849575625955,18657900.0
2396,40.81632653061228,294.75839792357107,18658800.0
2397,137.75510204081638,294.33012487834515,18659700.0
2398,326.53061224489824,294.1392161700922,18660600.0
2399,0.0,294.35919209541794,18661500.0
