env_step,rew,time
1268736,-618.3547,185691.6428
1271424,-617.4661,186090.4205
1274112,-616.4297,186490.1019
1276800,-618.5603,186906.5835
1279488,-616.7797,187309.499
1282176,-619.0927,187704.2943
1284864,-618.9793,188132.9512
1287552,-617.6675,188570.3881
1290240,-616.7877,188999.846
1292928,-617.4309,189398.8431
1295616,-616.895,189777.4182
1298304,-617.7202,190149.4869
1300992,-618.6432,190532.9003
1303680,-615.7073,190912.9789
1306368,-615.1989,191295.9728
1309056,-615.4532,191708.9092
1311744,-618.5897,192079.8063
1314432,-615.557,192459.4564
1317120,-615.289,192837.8662
1319808,-616.1151,193225.6047
1322496,-615.7773,193620.1807
1325184,-614.9325,194033.2519
1327872,-618.8577,194438.0089
1330560,-615.925,194828.4865
1333248,-618.2513,195214.7123
1335936,-615.3893,195598.5531
1338624,-617.8867,195944.2061
1341312,-615.2797,196245.7964
1344000,-615.0035,196547.5956
