,T_oa,T_roo,mass_flow
22201,292.2119424,288.3150046,0.174617301
22202,293.0339475,288.1349547,0.298242602
22203,293.797659,287.8495276,0.454892076
22204,294.402299,287.9921879,0.47745889
22205,294.8882866,288.9016186,0.1944747
22206,295.3429368,288.7606505,0.521463926
22207,295.844411,288.9151628,0.296636178
22208,296.4754503,289.8211075,0.251159574
22209,297.2637113,290.1996024,0.314348642
22210,298.0957419,290.8959206,0.240539206
22211,298.8310756,291.5611104,0.245836424
22212,299.3832098,290.4767598,0.642696316
22213,299.8833333,290.754311,0.521867919
22214,300.3833333,290.7297342,0.657116181
22215,300.8833333,292.241783,0.32866263
22216,301.3833333,295.0439883,0.138697736
22217,301.8833333,293.6130607,0.472858802
22218,302.3833333,293.381887,0.434193942
22219,302.8833333,296.235314,0.147917071
22220,303.3992739,293.831297,0.610044151
22221,303.9678738,295.8204571,0.254209573
22222,304.5239771,298.2531002,0.178510834
22223,304.973748,295.2371695,0.588145336
22224,305.2311469,294.2770233,0.62814441
22225,305.2915883,297.7035442,0.223304569
22226,305.2397165,298.9384673,0.238586486
22227,305.1690619,295.9467219,0.55455804
22228,305.1579758,296.1865194,0.431358731
22229,305.1922688,297.5756145,0.324568542
22230,305.220336,297.4041439,0.375181883
22231,305.1952006,298.2019235,0.290355155
22232,305.0739024,297.7850654,0.353349183
22233,304.8541296,298.7580887,0.249426842
22234,304.578186,298.2120498,0.3191444
22235,304.2928459,295.1192281,0.617098168
22236,304.0333652,298.2469386,0.160973849
22237,303.7833333,298.8430595,0.225482589
22238,303.5333333,294.9097339,0.628095075
22239,303.2833471,293.4248075,0.681827259
22240,303.0412819,294.1515734,0.454272512
22241,302.825603,294.3848273,0.407089937
22242,302.6036308,295.9483533,0.214123774
22243,302.3286065,295.2595817,0.326497699
22244,301.9571563,293.2183831,0.50558605
22245,301.4875039,294.6168652,0.205993311
22246,300.9615171,296.8685434,0.083770556
22247,300.4261636,296.8263811,0.135744158
22248,299.9166911,293.7098996,0.388346596
22249,299.4166667,291.5485581,0.646497539
22250,298.9166667,291.6785853,0.409093988
22251,298.4166667,292.2363989,0.247578662
22252,297.8770748,293.3535525,0.101891857
22253,297.1705032,293.8445594,0.07522261
22254,296.3545515,293.7269616,0.075
22255,295.546417,293.4968804,0.075
22256,294.8463094,293.245584,0.075
22257,294.2597333,292.9877197,0.075
22258,293.7649904,292.7289791,0.075
22259,293.3481233,292.4731481,0.075
22260,293.106014,292.2252432,0.075
22261,293.3580133,292.0067978,0.075
22262,293.8527795,291.8285348,0.075
22263,294.1646118,291.6756849,0.075
22264,293.9092518,291.5178614,0.075
22265,293.0931503,291.3280814,0.075
22266,292.1008669,291.1072764,0.075
22267,291.3502498,290.8749489,0.075
22268,291.1036496,290.6583683,0.075
22269,291.0033333,290.4618684,0.075
22270,290.9033333,290.2761955,0.075
22271,290.8033333,290.0996461,0.075
22272,290.7033333,289.931505,0.075
22273,290.6033333,289.7712043,0.075
22274,290.5033333,289.618114,0.075
22275,290.4033436,289.4717676,0.075
22276,290.3099063,289.3317543,0.075
22277,290.2455149,289.1988911,0.075
22278,290.2040396,289.0736759,0.075
22279,290.1698606,288.9555089,0.075
22280,290.1391263,288.8436901,0.075
22281,290.140479,288.739503,0.075
22282,290.1584819,288.6443196,0.075
22283,290.1618894,288.5570743,0.075
22284,290.0849381,288.4739723,0.075
22285,289.816841,288.3845754,0.075
22286,289.467493,288.2844505,0.075
22287,289.208617,288.181086,0.075
22288,289.1500824,288.0864038,0.075
22289,289.15,288.0022687,0.075
22290,289.15,287.9253993,0.075
22291,289.15,287.856082,0.075
22292,289.15,287.7942198,0.075
22293,289.15,287.739109,0.075
22294,289.15,287.691814,0.075
22295,289.15,287.6593574,0.075
22296,289.1420433,287.3768341,0.197686785
22297,289.1077296,286.8651167,0.620410119
22298,289.0796657,286.8788959,0.439199913
22299,289.1048038,286.905497,0.502256927
22300,289.2261035,287.1988069,0.310877826
22301,289.445873,287.2718217,0.602279274
22302,289.721809,287.3450437,0.50571667
22303,290.0071265,287.5916214,0.400078092
22304,290.2507687,288.3641641,0.190138105
22305,290.4321259,288.692201,0.326913508
22306,290.6260018,289.1758671,0.238629398
22307,290.9262353,289.389408,0.345329345
22308,291.4189339,290.5400776,0.139825688
22309,292.1083731,290.5573315,0.356352322
22310,292.9102937,291.3174976,0.232207396
22311,293.7309938,292.1073716,0.252229015
22312,294.4999327,292.9044876,0.227591814
22313,295.25,291.9711204,0.493771728
22314,296,294.2518777,0.194979973
22315,296.7500218,293.3617938,0.506836947
22316,297.5159185,295.8889629,0.160819915
22317,298.3345485,294.7704546,0.453594419
22318,299.1405924,296.3506845,0.199587701
22319,299.8405421,298.3947613,0.140527806
22320,300.3476426,295.7871444,0.467178479
22321,300.6583356,294.1182503,0.643745483
22322,300.8563694,294.0182208,0.606321777
22323,301.0356685,295.1540312,0.423389431
22324,301.2666956,296.1296016,0.362417275
22325,301.5166667,295.612957,0.454835877
22326,301.7666667,294.8633435,0.525249773
22327,302.0166667,295.3931053,0.425354771
22328,302.2629568,296.0573153,0.363737286
22329,302.460693,299.2128739,0.107713662
22330,302.5210075,296.9850053,0.378739865
22331,302.3498888,294.3722149,0.610087339
22332,301.9166667,293.2621894,0.707204869
22333,301.4166667,293.2313689,0.589792085
22334,300.9166667,294.9976717,0.272756948
22335,300.4166667,298.0101836,0.092577038
22336,299.9166667,297.8206229,0.178817134
22337,299.4166667,294.137598,0.485091295
22338,298.9166667,294.6749792,0.262244124
22339,298.4166667,292.6055955,0.62197243
22340,297.9166667,293.7213464,0.25932473
22341,297.4166667,295.9273881,0.114452836
22342,296.9166667,293.2850479,0.481295413
22343,296.4166667,291.4700126,0.617221825
22344,295.9166667,291.3728288,0.456202633
22345,295.4166667,291.6851704,0.328943152
22346,294.9166667,290.5392906,0.55280572
22347,294.4166667,292.317285,0.101367858
22348,293.9166667,293.2586857,0.061380873
22349,293.4166667,292.7825098,0.073030979
22350,292.9166667,292.4319539,0.075
22351,292.4166667,292.1541382,0.075
22352,291.9166667,291.8845991,0.075
22353,291.4166667,291.6177521,0.075
22354,290.9166667,291.353665,0.075
22355,290.4167377,291.0923529,0.075
22356,289.9984721,290.8340298,0.075
22357,289.9230286,290.5925657,0.075
22358,290.0643229,290.3773898,0.075
22359,290.1723637,290.1815519,0.075
22360,290.0522836,289.9905118,0.075
22361,289.7882704,289.7970039,0.075
22362,289.4929266,289.6026802,0.075
22363,289.2444433,289.4107627,0.075
22364,289.1134596,289.2270055,0.075
22365,289.1003291,289.0569341,0.075
22366,289.140301,288.9015299,0.075
22367,289.1630739,288.7581836,0.075
22368,289.0782802,288.6213952,0.075
22369,288.8049839,288.4826235,0.075
22370,288.4599522,288.3409325,0.075
22371,288.207257,288.2038005,0.075
22372,288.2528328,288.0843313,0.075
22373,288.7692338,288.0040786,0.075
22374,289.4852468,287.9690569,0.075
22375,290.0261024,287.9707277,0.075
22376,290.1497317,287.9820907,0.075
22377,290.15,287.9869317,0.075
22378,290.15,287.9906021,0.075
22379,290.15,287.9940546,0.075
22380,290.15,287.996982,0.075
22381,290.15,287.9993711,0.075
22382,290.15,288.0011664,0.075
22383,290.15,288.0023938,0.075
22384,290.15,288.0031624,0.075
22385,290.15,288.003585,0.075
22386,290.15,288.0037735,0.075
22387,290.1499891,288.0040269,0.075
22388,290.1420407,288.0047675,0.075
22389,290.1077257,288.00518,0.075
22390,290.0797038,288.0063459,0.075
22391,290.104729,288.0104926,0.079082785
22392,290.2261787,287.1477856,0.614483003
22393,290.4458322,286.9864581,0.538667952
22394,290.7218153,287.4832582,0.182101757
22395,291.0071657,287.5645392,0.295798552
22396,291.2666522,287.5264864,0.412565452
22397,291.5166667,287.771724,0.360166107
22398,291.7666667,287.881891,0.457882788
22399,292.0166667,288.1165984,0.417463442
22400,292.3181983,288.2738644,0.598816436
22401,292.8262617,288.8246146,0.437122852
22402,293.4342571,289.2258664,0.459340244
22403,293.9546885,289.245081,0.605979623
22404,294.2666667,289.9817062,0.436565361
22405,294.5166667,290.0891081,0.553211603
22406,294.7666667,290.4094487,0.524505348
22407,295.0166667,290.4552123,0.60969732
22408,295.2666667,292.3165051,0.23229784
22409,295.5166667,293.1040256,0.308339749
22410,295.7666667,292.2713209,0.548672518
22411,296.0167386,293.0641344,0.383676188
22412,296.345481,295.6000318,0.141481761
22413,297.0090852,293.5427781,0.572815152
22414,297.8909219,292.6630154,0.711105334
22415,298.7572131,292.7868607,0.685907571
22416,299.4555106,293.4543085,0.535589237
22417,300.1232279,297.4696966,0.157864995
22418,300.7094416,294.7006862,0.606709024
22419,301.073923,293.8476767,0.573277301
22420,301.1497588,294.0475587,0.535935091
22421,301.15,295.2363891,0.384842252
22422,301.15,294.3912054,0.524221506
22423,301.15,294.6729524,0.430964775
22424,301.15,294.1707595,0.528734974
22425,301.15,293.9257534,0.526665886
22426,301.15,293.705658,0.54036338
22427,301.1499794,293.4278162,0.556215136
22428,301.1250303,295.3879358,0.280491949
22429,300.9813688,293.7759256,0.566489424
22430,300.7167646,292.4828724,0.675184538
22431,300.3627027,293.9682343,0.305235057
22432,299.8868093,292.85797,0.541674494
22433,299.1261174,292.7535957,0.463736169
22434,298.2321179,294.6807924,0.19188804
22435,297.4547531,294.0596824,0.302407754
22436,296.9952603,291.7225144,0.627550707
22437,296.7734657,291.6608102,0.489285549
22438,296.6141638,294.5545157,0.099876482
22439,296.3610416,296.1836209,0.050439356
22440,295.9166667,292.9522046,0.336164662
22441,295.4166667,290.7825274,0.563003851
22442,294.9166667,290.1505587,0.573327855
22443,294.4166667,291.2524956,0.183190592
22444,293.9166667,292.1426458,0.083072515
22445,293.4166667,292.3069286,0.075616105
22446,292.9166667,292.1360989,0.075
22447,292.4166907,291.898053,0.075
22448,291.9441668,291.6503989,0.075
22449,291.5994704,291.4068297,0.075
22450,291.3732956,291.1731138,0.075
22451,291.2191044,290.9500195,0.075
22452,291.1173462,290.7377009,0.075
22453,291.1214568,290.5395613,0.075
22454,291.1754606,290.3569532,0.075
22455,291.1857268,290.186176,0.075
22456,291.0658585,290.0204412,0.075
22457,290.8118981,289.8542739,0.075
22458,290.5078872,289.6881427,0.075
22459,290.2475646,289.5258149,0.075
22460,290.1175017,289.3723675,0.075
22461,290.1214371,289.2320574,0.075
22462,290.1754457,289.1044511,0.075
22463,290.1857778,288.9864676,0.075
22464,290.0777801,288.8716992,0.075
22465,289.8753052,288.7550023,0.075
22466,289.6133329,288.6352873,0.075
22467,289.3154721,288.5126171,0.075
22468,288.9535421,288.3862274,0.075
22469,288.3960675,288.2462837,0.075
22470,287.7730199,288.0889074,0.075
22471,287.2952381,287.924196,0.075
22472,287.1570432,287.7706758,0.075
22473,287.3676539,287.6463408,0.075
22474,287.7375696,287.5539918,0.075
22475,288.0558884,287.4838921,0.075
22476,288.1742651,287.4199158,0.075
22477,288.2065323,287.3555048,0.075
22478,288.2075963,287.292769,0.075
22479,288.1773494,287.2305786,0.075
22480,288.0703723,287.1672882,0.075
22481,287.7627175,287.094033,0.075
22482,287.3896118,287.0091117,0.075
22483,287.16203,286.925072,0.075
22484,287.273566,286.8617771,0.075
22485,287.73435,286.8374334,0.075
22486,288.3542741,286.855446,0.075
22487,288.9226512,286.915883,0.074314539
22488,289.2920677,287.0376741,0.059373472
22489,289.5802536,286.6899984,0.569435556
22490,289.8359691,286.843727,0.18811186
22491,290.0515345,287.1847822,0.135833159
22492,290.1881754,287.3418836,0.232945416
22493,290.1599066,287.7112654,0.152343451
22494,290.0692069,287.8817289,0.300842947
22495,290.0720972,288.1582977,0.218797853
22496,290.2917845,288.263114,0.524308989
22497,290.6852932,288.4174059,0.540894633
22498,291.1999041,288.801467,0.479671503
22499,291.8039753,290.0165022,0.19753836
22500,292.4809587,289.9818799,0.461816637
22501,293.2450519,289.7869386,0.588201545
22502,294.0403954,291.1967621,0.302467823
22503,294.7889416,290.9053655,0.583512715
22504,295.4158518,291.0956698,0.525904295
22505,295.9118773,291.60934,0.499632899
22506,296.3578775,292.4681497,0.415136047
22507,296.8476157,292.4617245,0.523186134
22508,297.4754166,293.3753005,0.388793788
22509,298.2637344,295.0381864,0.241653112
22510,299.0957838,294.0595188,0.463564214
22511,299.8308849,294.4671458,0.40048277
22512,300.3833333,293.6580919,0.586663928
22513,300.8833333,295.8776835,0.286086237
22514,301.3833333,296.3006012,0.351330388
22515,301.8833333,294.1291289,0.64799766
22516,302.3833333,294.5400813,0.509551025
22517,302.8833333,296.3044909,0.337876317
22518,303.3833333,296.0938293,0.420605623
22519,303.8832905,294.8590403,0.560839904
22520,304.3336251,294.460904,0.58218051
22521,304.5459062,296.7307646,0.291895927
22522,304.5169637,297.3156586,0.289136711
22523,304.308642,297.8169842,0.252571306
22524,303.9601605,295.3192602,0.542521616
22525,303.4547242,293.6835526,0.650613328
22526,302.8827192,296.4767121,0.202892418
22527,302.3690215,293.8713523,0.632036423
22528,302.0223162,292.9111411,0.647573804
22529,301.8206497,293.7696554,0.425089687
22530,301.6440273,295.6181482,0.173225697
22531,301.3675952,297.5996952,0.071379334
22532,300.9165146,294.562427,0.402041785
22533,300.4166667,293.9133801,0.314038425
22534,299.9166667,294.6108077,0.249261882
22535,299.4166667,292.6089738,0.562202643
22536,298.9166667,292.1291136,0.43418787
22537,298.4166667,291.339827,0.535441114
22538,297.9166667,291.5041225,0.353915693
22539,297.4166667,291.6954149,0.270189392
22540,296.9166667,292.653591,0.106979446
22541,296.4166667,293.1648425,0.075292959
22542,295.9166667,293.085483,0.075
22543,295.4166667,292.8941334,0.075
22544,294.9469442,292.6868403,0.075
22545,294.6135411,292.4805006,0.075
22546,294.3967321,292.2823057,0.075
22547,294.2341356,292.0924986,0.075
22548,294.1277287,291.9095241,0.075
22549,294.2246892,291.7423064,0.075
22550,294.371526,291.5944856,0.075
22551,294.3181005,291.4543463,0.075
22552,293.9165303,291.3030453,0.075
22553,293.4166667,291.1380598,0.075
22554,292.9166667,290.9677534,0.075
22555,292.4166667,290.7930213,0.075
22556,291.9166667,290.612637,0.075
22557,291.4166667,290.4268974,0.075
22558,290.9166667,290.2367458,0.075
22559,290.4167756,290.0429568,0.075
22560,289.9955498,289.8482754,0.075
22561,289.9090165,289.6663524,0.075
22562,290.0409012,289.5071029,0.075
22563,290.1572129,289.365449,0.075
22564,290.063108,289.2283604,0.075
22565,289.7978082,289.0875704,0.075
22566,289.4844547,288.9435884,0.075
22567,289.232536,288.8007079,0.075
22568,289.1904763,288.6678747,0.075
22569,289.4968646,288.5606288,0.075
22570,289.9282501,288.4815346,0.075
22571,290.1724866,288.4159115,0.075
22572,290.03307,288.3430337,0.075
22573,289.7833333,288.2575541,0.075
22574,289.5333333,288.1673937,0.075
22575,289.2833333,288.0747552,0.075
22576,289.0333333,287.9799204,0.075
22577,288.7833333,287.8822938,0.075
22578,288.5333333,287.7821932,0.075
22579,288.2833333,287.6801968,0.075
22580,288.0726343,287.5788627,0.075
22581,288.0643616,287.4906381,0.075
22582,288.3059392,287.4315673,0.075
22583,288.7977184,287.4182432,0.075
22584,289.5,287.1865312,0.216146614
22585,290.25,287.0312814,0.326270095
22586,291,287.0461596,0.392668892
22587,291.75,287.0063963,0.584064901
22588,292.5,287.21255,0.672859917
22589,293.25,287.4976586,0.517079171
22590,294,288.2264968,0.158497466
22591,294.7499601,289.1822726,0.110340061
22592,295.4566238,289.4364964,0.352788321
22593,295.9826555,288.8917397,0.568604385
22594,296.4027062,289.4473077,0.40949571
22595,296.8571668,290.7345879,0.245408668
22596,297.4754164,290.5049892,0.50689016
22597,298.2637271,290.4744455,0.528305945
22598,299.0957744,292.427774,0.199326532
22599,299.8310402,295.509034,0.052909471
22600,300.3831622,297.8343655,0.035376683
22601,300.8833333,295.3684897,0.303185255
22602,301.3833333,297.1236781,0.109405711
22603,301.8833333,299.165363,0.106263836
22604,302.3833333,295.5542585,0.487078863
22605,302.8833333,296.5839346,0.273682088
22606,303.3833333,300.1591609,0.138782285
22607,303.8833482,296.718458,0.572576268
22608,304.3992664,294.9612783,0.61334704
22609,304.9678831,296.8291247,0.345625943
22610,305.523926,299.6603315,0.209074466
22611,305.9738845,297.1855364,0.525152044
22612,306.2310032,300.7353375,0.155414661
22613,306.2916416,303.8220905,0.084276456
22614,306.2397058,298.8965739,0.445980384
22615,306.1690344,301.874204,0.114437336
22616,306.1579795,298.5077392,0.472284595
22617,306.1922702,299.5416777,0.251571209
22618,306.2203219,297.958806,0.43159066
22619,306.1952073,297.3488909,0.415244741
22620,306.0739068,302.0151203,0.107404423
22621,305.8541275,297.7300835,0.51012263
22622,305.5781916,295.8051067,0.512457514
22623,305.2928629,295.0990605,0.539409076
22624,305.0333475,294.9249349,0.482696349
22625,304.7833333,294.2428018,0.524012415
22626,304.5333333,295.1320428,0.324033414
22627,304.2832535,294.5790171,0.402786387
22628,303.946581,295.5099474,0.230100643
22629,303.2486444,295.2161639,0.297079614
22630,302.3387457,293.4093561,0.494418798
22631,301.4975706,293.372044,0.373530803
22632,300.9169244,294.7398738,0.14173977
22633,300.4166667,292.1237182,0.552645191
22634,299.9166667,291.6879994,0.414689559
22635,299.4166529,291.9473423,0.319610789
22636,298.9087181,292.9813107,0.121187672
22637,298.374397,293.7105894,0.08136737
22638,297.8463692,293.7902366,0.075
22639,297.3713935,293.6253971,0.075
22640,296.9928437,293.4328667,0.075
22641,296.7124961,293.2401992,0.075
22642,296.4884829,293.054831,0.075
22643,296.2738364,292.8771495,0.075
22644,296.0333089,292.7035494,0.075
22645,295.7833333,292.5309573,0.075
22646,295.5333333,292.3588177,0.075
22647,295.2833333,292.1871705,0.075
22648,294.9408603,292.0146657,0.075
22649,294.2205451,291.8255542,0.075
22650,293.2919218,291.6111357,0.075
22651,292.4674427,291.3816065,0.075
22652,291.9633852,291.1546102,0.075
22653,291.6043848,290.9364424,0.075
22654,291.3328763,290.7258384,0.075
22655,291.1802124,290.5262583,0.075
22656,291.15,290.3416905,0.075
22657,291.15,290.1715967,0.075
22658,291.15,290.01341,0.075
22659,291.15,289.8661248,0.075
22660,291.15,289.7288242,0.075
22661,291.15,289.6007019,0.075
22662,291.15,289.4814046,0.075
22663,291.15,289.3705351,0.075
22664,291.15,289.2667174,0.075
22665,291.15,289.1679169,0.075
22666,291.15,289.0715844,0.075
22667,291.1499276,288.9757631,0.075
22668,291.0986441,288.8790035,0.075
22669,290.8404197,288.7757734,0.075
22670,290.4824121,288.668689,0.075
22671,290.2117962,288.5668582,0.075
22672,290.1502048,288.4786996,0.075
22673,290.15,288.4018443,0.075
22674,290.15,288.3278206,0.075
22675,290.1499673,288.2536477,0.075
22676,290.1261222,288.1804432,0.075
22677,290.0231772,288.1086685,0.075
22678,289.9391114,288.0449548,0.075
22679,290.0141869,288.0064187,0.0766632
22680,290.3785362,287.5033475,0.298322022
22681,291.0374966,287.3419958,0.315732053
22682,291.8654458,287.3807632,0.371795511
22683,292.7214972,287.2811331,0.578587233
22684,293.4999566,287.9318071,0.22671742
22685,294.25,288.6346223,0.149479948
22686,295,288.526924,0.369191586
22687,295.75,289.1680654,0.144778393
22688,296.5,289.0065887,0.577269126
22689,297.25,289.246068,0.452587665
22690,298,289.8919637,0.408950959
22691,298.75,290.1759757,0.473407462
22692,299.5,290.2204028,0.578070438
22693,300.25,291.7035448,0.310379177
22694,301,291.9549133,0.449155606
22695,301.7500163,291.8441375,0.533026511
22696,302.5513764,291.7174634,0.661502451
22697,303.5596169,293.3797083,0.372664352
22698,304.6676234,293.1619316,0.552548883
22699,305.6880298,293.6945543,0.454644245
22700,306.4750117,296.9405469,0.145809848
22701,307.0812864,297.8174639,0.236188859
22702,307.5668152,296.8728182,0.367696313
22703,307.9626743,298.6270122,0.237282359
22704,308.3016517,296.1207903,0.595247838
22705,308.6061459,299.2393312,0.229017547
22706,308.8668825,300.1749512,0.250302655
22707,309.0682595,298.0432408,0.429437809
22708,309.1984784,298.4201359,0.356973794
22709,309.263104,297.0152381,0.524417357
22710,309.2651488,297.028357,0.477053772
22711,309.2047776,296.6317342,0.523795114
22712,309.0818144,296.8180379,0.459977561
22713,308.8964448,296.9319448,0.437577869
22714,308.64848,300.561511,0.168694446
22715,308.3380964,297.438294,0.53959775
22716,307.9518681,294.7629975,0.684835106
22717,307.4593179,294.9895625,0.538965467
22718,306.9146538,297.0820244,0.295168029
22719,306.3959839,295.5399708,0.502450935
22720,305.9952733,294.591941,0.504467781
22721,305.7734592,294.3873702,0.47341228
22722,305.6141468,294.5288678,0.407670748
22723,305.3611133,295.8467511,0.225694237
22724,304.870424,295.3701281,0.298537629
22725,304.1352518,297.6560363,0.067396279
22726,303.2959574,293.8992117,0.558942758
22727,302.5087831,293.3938773,0.387116465
22728,301.8949221,292.1130712,0.579678376
22729,301.3976508,292.996444,0.282112646
22730,300.9336507,292.3352323,0.400188589
22731,300.44043,291.4465299,0.432527642
22732,299.8223047,292.2954362,0.174510848
22733,298.9753165,293.4681062,0.083003528
22734,298.0784662,293.7846044,0.075
22735,297.3818328,293.6422873,0.075
22736,297.0335432,293.4579118,0.075
22737,296.7833333,293.2740894,0.075
22738,296.5333333,293.0911103,0.075
22739,296.2833333,292.9099283,0.075
22740,296.0333333,292.7312357,0.075
22741,295.7833333,292.5551186,0.075
22742,295.5333333,292.3812732,0.075
22743,295.2834031,292.209444,0.075
22744,295.0767963,292.0408968,0.075
22745,295.0506009,291.8851105,0.075
22746,295.1305948,291.748204,0.075
22747,295.1762934,291.625436,0.075
22748,295.0790649,291.5066304,0.075
22749,294.8823534,291.3857385,0.075
22750,294.6250479,291.2623602,0.075
22751,294.3229859,291.1358014,0.075
22752,293.954775,291.0041628,0.075
22753,293.4265629,290.8598071,0.075
22754,292.8358758,290.700143,0.075
22755,292.3387834,290.5327612,0.075
22756,292.0796474,290.3703402,0.075
22757,292.0647275,290.2243471,0.075
22758,292.1540391,290.0964728,0.075
22759,292.1912787,289.9807411,0.075
22760,292.0643222,289.8672555,0.075
22761,291.8516725,289.7510466,0.075
22762,291.5984009,289.6322794,0.075
22763,291.3122902,289.5104468,0.075
22764,290.9536569,289.3839848,0.075
22765,290.3960468,289.2439639,0.075
22766,289.7729513,289.0879794,0.075
22767,289.2953751,288.9269098,0.075
22768,289.1529458,288.7751542,0.075
22769,289.3465545,288.6476951,0.075
22770,289.7024298,288.5479324,0.075
22771,290.0332468,288.4691155,0.075
22772,290.1428751,288.4003879,0.075
22773,289.967174,288.3270293,0.075
22774,289.772858,288.2522167,0.075
22775,289.8880731,288.2065058,0.072694965
22776,290.5004233,288.4266822,0.022451874
22777,291.25,287.4708104,0.55567886
22778,292,287.3545476,0.421467536
22779,292.75,287.4108019,0.505509301
22780,293.5,287.7800914,0.378350603
22781,294.25,288.3719947,0.249625476
22782,295,288.3831094,0.467738867
22783,295.75,288.2292658,0.646223165
22784,296.5,289.221461,0.303699379
22785,297.25,289.8868689,0.327147178
22786,298,290.0350094,0.40832533
22787,298.75,290.4266838,0.405868888
22788,299.5,292.7993274,0.119253383
22789,300.25,292.4577241,0.388490486
22790,301,292.047405,0.445389962
22791,301.75,291.8086368,0.604701487
22792,302.5,293.4923086,0.335442146
22793,303.25,292.7253136,0.631029534
22794,304,293.2491108,0.503598671
22795,304.75,294.4451124,0.377223421
22796,305.5,295.1895902,0.367034847
22797,306.25,298.2285688,0.137562901
22798,307,301.4854685,0.081027341
22799,307.75,296.7396988,0.570120577
22800,308.4963069,296.0490205,0.502659916
22801,309.1940031,299.0145336,0.239937902
22802,309.7543869,299.0300534,0.332360298
22803,310.0831992,301.2961867,0.158354478
22804,310.1499109,304.1677436,0.086102328
22805,310.15,300.338819,0.399535165
22806,310.15,296.8642839,0.66165226
22807,310.15,295.8749669,0.671229545
22808,310.15,296.3321445,0.543079101
22809,310.15,298.0910722,0.35637332
22810,310.15,297.5016401,0.440559888
22811,310.1499575,301.5797681,0.125239988
22812,310.1185013,300.7365732,0.265519784
22813,309.9460954,296.4574487,0.568383809
22814,309.6581965,296.9485174,0.37995363
22815,309.324954,294.864724,0.652506802
22816,308.9894866,293.8513968,0.689645425
22817,308.5863227,294.8307418,0.462789654
22818,308.0893899,295.32033,0.38470218
22819,307.4987009,294.3289692,0.489945282
22820,306.7132976,296.3631287,0.173759933
22821,305.4451998,298.7545907,0.063295538
22822,303.952161,294.7292266,0.474391328
22823,302.6556264,293.1744316,0.483924281
22824,301.8442437,295.1136617,0.169341047
22825,301.2470027,294.0251526,0.320494198
22826,300.7439451,294.9228476,0.109123817
22827,300.3345019,295.875112,0.065607768
22828,300.0210635,295.7632652,0.073432537
22829,299.7901997,295.4806547,0.074986572
22830,299.5812156,295.2525392,0.075
22831,299.3238095,295.0391489,0.075
22832,298.9611781,294.8279291,0.075
22833,298.5086078,294.6139757,0.075
22834,297.9966876,294.3967243,0.075
22835,297.4488001,294.1749388,0.075
22836,296.8449469,293.9466466,0.075
22837,296.0716505,293.7034202,0.075
22838,295.2266189,293.4403923,0.075
22839,294.4739193,293.1633275,0.075
22840,294.0067836,292.8870799,0.075
22841,293.9682704,292.6334889,0.075
22842,294.1393759,292.4112063,0.075
22843,294.2203758,292.2120722,0.075
22844,293.9602853,292.0160067,0.075
22845,293.4172197,291.8069379,0.075
22846,292.8008777,291.5855104,0.075
22847,292.3113033,291.3608883,0.075
22848,292.1119796,291.1472927,0.075
22849,292.1401226,290.9540946,0.075
22850,292.2308234,290.7797407,0.075
22851,292.2278725,290.617077,0.075
22852,292.033151,290.4552694,0.075
22853,291.7833333,290.291787,0.075
22854,291.5333333,290.1298404,0.075
22855,291.2833333,289.9698778,0.075
22856,291.0333333,289.8118905,0.075
22857,290.7833333,289.6558991,0.075
22858,290.5333333,289.501955,0.075
22859,290.2833333,289.3500798,0.075
22860,290.0333333,289.2003627,0.075
22861,289.7833333,289.0527414,0.075
22862,289.5333333,288.9065299,0.075
22863,289.2833333,288.7615616,0.075
22864,289.1098593,288.6197256,0.075
22865,289.261568,288.496222,0.075
22866,289.6341275,288.4015139,0.075
22867,290.0087544,288.3292393,0.075
22868,290.1721447,288.2672062,0.075
22869,290.0753272,288.2032078,0.075
22870,289.9285258,288.1398978,0.075
22871,289.9818771,288.0999859,0.075
22872,290.4671034,287.2421406,0.568880947
22873,291.4011226,287.4549372,0.231321222
22874,292.5497684,287.4062726,0.479162279
22875,293.6508633,287.6381,0.297616554
22876,294.5002384,288.057707,0.267642896
22877,295.1937799,287.9441884,0.605235605
22878,295.8772711,288.0574533,0.539638969
22879,296.6633766,288.2476601,0.583875712
22880,297.6167658,289.6648663,0.16714723
22881,298.6166667,291.0523215,0.150154257
22882,299.6166667,291.4941241,0.220409964
22883,300.6166906,291.0410716,0.396469183
22884,301.6325524,291.9346739,0.268616618
22885,302.7012072,292.5078828,0.328206924
22886,303.7572942,291.8362319,0.578382148
22887,304.707154,292.7722368,0.417700641
22888,305.4643481,292.9673686,0.49048894
22889,306.0250021,292.4434743,0.671401349
22890,306.473036,295.7237681,0.207321878
22891,306.9023204,296.9462717,0.254684086
22892,307.3833976,295.3888231,0.452304995
22893,307.8833333,296.8413125,0.281408437
22894,308.3833333,299.0434005,0.203980898
22895,308.8833177,299.7647922,0.228672562
22896,309.3636747,300.4889008,0.207734928
22897,309.7428853,303.5607407,0.079755877
22898,309.9969621,306.4071009,0.074931999
22899,310.1262197,301.2521736,0.431406299
22900,310.122339,301.7779621,0.259489047
22901,309.9672517,300.6940669,0.378850825
22902,309.6933478,301.6851889,0.266204071
22903,309.3476025,300.9925269,0.337536746
22904,308.9465774,298.1954289,0.538769988
22905,308.4311124,297.8812202,0.479568205
22906,307.8677641,303.8881798,0.101554732
22907,307.36592,298.4287173,0.602464711
22908,307.0630218,300.1882913,0.258483822
